poi_id,名称,类型,类型名,地址,经度_gcj02,纬度_gcj02,经度_wgs84,纬度_wgs84
B0FFFO5RVA,中兴产业园C座,120100,商务住宅;产业园区;产业园区,雁塔区高新区唐延南路10号中兴产业园中兴通讯研发大楼,108.882184,34.185290,108.875684,34.179290
B0FFFO5RVC,中兴产业园D座,120201,商务住宅;楼宇;商务写字楼,雁塔区高新区唐延南路10号中兴产业园中兴通讯研发大楼,108.882766,34.185781,108.876266,34.179781
B0FFFO5SYK,中兴产业园E座,120100,商务住宅;产业园区;产业园区,逸翠·尚府北区1栋6单元302室东南方向181米,108.881940,34.185700,108.875440,34.179700
B0LGPAKSWF,中兴产业园研发大楼M座,120201,商务住宅;楼宇;商务写字楼,雁塔区高新区唐延南路10号中兴产业园中兴通讯研发大楼,108.882075,34.185475,108.875575,34.179475
B0H1KO6QCH,中兴兴悦里,120302,商务住宅;住宅区;住宅小区,唐延南路10号中兴通讯西安雁塔研发中心,108.882602,34.186266,108.876102,34.180266
B0FFHW99WF,中兴通讯研发大楼,120201,商务住宅;楼宇;商务写字楼,雁塔区高新区唐延南路10号中兴产业园,108.882097,34.185499,108.875597,34.179499
B0FFFO5SYF,中兴通讯西安雁塔研发中心,060305|120100|170200,购物服务;家电电子卖场;手机销售|商务住宅;产业园区;产业园区|公司企业;公司;公司,唐延南路10号,108.882430,34.185618,108.875930,34.179618
B0K26SOREF,中凯大厦(建设中),120201,商务住宅;楼宇;商务写字楼,雷沣路333号,108.824637,34.135842,108.818137,34.129842
B0LKOMF00R,中华世纪城AB商住楼,120200,商务住宅;楼宇;楼宇相关,团结南路与科技路交叉口东北60米,108.882211,34.237788,108.875711,34.231788
B0FFHCT9BC,中华世纪城A区,120302,商务住宅;住宅区;住宅小区,科技路与沣惠南路交叉口西北200米,108.886728,34.238712,108.880228,34.232712
B001D14XFT,中华世纪城B区,120302,商务住宅;住宅区;住宅小区,西高新科技路西段239号,108.884574,34.239023,108.878074,34.233023
B0FFG8QVDL,中华世纪城C区,120302,商务住宅;住宅区;住宅小区,团结南路,108.882861,34.239264,108.876361,34.233264
B0FFHCYFPD,中华世纪城D区,120302,商务住宅;住宅区;住宅小区,科技路中段239号,108.884295,34.241579,108.877795,34.235579
B0FFG0GBYC,中华世纪城E区,120302,商务住宅;住宅区;住宅小区,团结南路与德兴巷交叉口东140米,108.883250,34.242191,108.876750,34.236191
B0FFH1EHO3,中华世纪城F区,120302,商务住宅;住宅区;住宅小区,大寨路与创新路交叉口东南160米,108.886085,34.243959,108.879585,34.237959
B0J6AC188C,中华世纪城G区,120302,商务住宅;住宅区;住宅小区,大寨路与创新路交叉口西南200米,108.883935,34.243441,108.877435,34.237441
B0FFKB9D24,中国人寿壹中心,120201,商务住宅;楼宇;商务写字楼,唐延路与科技七路交叉口东100米唐延路51号,108.890341,34.206741,108.883841,34.200741
B001D0WT6X,中国人寿陕西省分公司综合楼,120201,商务住宅;楼宇;商务写字楼,唐延路51号(省体育馆地铁站A口步行420米),108.890341,34.206739,108.883841,34.200739
B0LBG5GHAO,中国光大银行西安分行办公楼,120201,商务住宅;楼宇;商务写字楼,二环南路西段桃园南路1号,108.901758,34.243440,108.895258,34.237440
B0FFF4HH2F,中国农业银行陕西省分行大厦,120201,商务住宅;楼宇;商务写字楼,唐延路31号,108.890456,34.219634,108.883956,34.213634
B0HU2ZUY0N,中国国电集团公司陕西分公司总部及调度中心大楼,120201,商务住宅;楼宇;商务写字楼,科技六路31号,108.880057,34.211998,108.873557,34.205998
B001D0WPA4,中国工商银行西安分行营业楼,120201,商务住宅;楼宇;商务写字楼,南大街50号(钟楼地铁站3号口步行450米),108.946346,34.255778,108.939846,34.249778
B0FFK2FDWC,中国广厦,120201|170200,商务住宅;楼宇;商务写字楼|公司企业;公司;公司,锦业路38号粤汉国际D座16层,108.873786,34.193361,108.867286,34.187361
B001D0797C,中国建筑材料西北公司南楼,120302,商务住宅;住宅区;住宅小区,边西街2号,108.926126,34.244546,108.919626,34.238546
B0MBK6OEF4,中国建筑生活区,120303|120302,商务住宅;住宅区;宿舍|商务住宅;住宅区;住宅小区,科技西路与鱼二路交叉口西20米,108.837875,34.238025,108.831375,34.232025
B0FFHGHSW2,中国标准缝纫机集团公司西安标准工业园,120100,商务住宅;产业园区;产业园区,红光路91号,108.864889,34.259672,108.858389,34.253672
B0KA2CCBR1,中国民生银行西安分行大楼,120201,商务住宅;楼宇;商务写字楼,沣惠南路16号泰华金贸国际5号楼,108.887562,34.224038,108.881062,34.218038
B001D08EMP,中国水电大厦,120201,商务住宅;楼宇;商务写字楼,科技路16号,108.910397,34.228013,108.903897,34.222013
B0L3C4ILAP,中国水电大厦A栋,120201,商务住宅;楼宇;商务写字楼,科技路16号中国水电大厦,108.910572,34.227936,108.904072,34.221936
B001D14Q21,中国电子科技三十九所单身公寓,120302,商务住宅;住宅区;住宅小区,电子二路与电子西街交叉口东南200米,108.914696,34.210919,108.908196,34.204919
B0LAP7LPUG,中国电建西北院常宁2期,120302,商务住宅;住宅区;住宅小区,城南大道与神禾四路交叉口西100米,108.922550,34.132305,108.916050,34.126305
B0L627SQF1,中国电科三十九所生活区,120302,商务住宅;住宅区;住宅小区,电子二路与电子西街交叉口东160米,108.914376,34.211728,108.907876,34.205728
B0M6XUQ360,中国移动大厦,120201,商务住宅;楼宇;商务写字楼,南三环路西段与丈八四路辅路交叉口西北160米,108.867675,34.190375,108.861175,34.184375
B0MBBCWTM3,中国航发西控甲楼,120201,商务住宅;楼宇;商务写字楼,大庆路与金曹路交叉口东160米,108.869025,34.268725,108.862525,34.262725
B0FFI72NF0,中国航天大厦,120201,商务住宅;楼宇;商务写字楼,茶张路与团结南路交叉口西南60米,108.881240,34.213788,108.874740,34.207788
B001D14XRD,中国航天科工六院二一〇所生活区,120302,商务住宅;住宅区;住宅小区,电子二路90号,108.917560,34.212581,108.911060,34.206581
B0FFGI65M7,中国船舶,120201,商务住宅;楼宇;商务写字楼,高新区锦业路96号,108.839342,34.192895,108.832842,34.186895
B0GKYSHNRN,中国西安出海产业园,120100,商务住宅;产业园区;产业园区,天谷八路156号,108.834325,34.206827,108.827825,34.200827
B001D03EFD,中国通信建设西安产业园,120100,商务住宅;产业园区;产业园区,发展大道26号,108.854839,34.164100,108.848339,34.158100
B0LRLKLP6G,中国邮政办公大楼,120201,商务住宅;楼宇;商务写字楼,西长安街与太阳新街交叉口东100米,108.931272,34.156949,108.924772,34.150949
B0FFFAH4RY,中国铁建瑞园,120302,商务住宅;住宅区;住宅小区,高新六路北段6号,108.877746,34.241378,108.871246,34.235378
B0M6XCSIFK,中图产业园,120100,商务住宅;产业园区;产业园区,汉城南路与汉城西路交叉口西北80米,108.871406,34.262875,108.864906,34.256875
B0J1MZVZZJ,中图家属院,120302,商务住宅;住宅区;住宅小区,西木头市39号(钟楼地铁站3号口步行470米),108.944734,34.256122,108.938234,34.250122
B0FFHVWKZ6,中圣绿苑,120302,商务住宅;住宅区;住宅小区,创汇路20号,108.859342,34.163632,108.852842,34.157632
B0I3CHQ6K1,中地南苑,120302,商务住宅;住宅区;住宅小区,仓台北路,108.861941,34.142650,108.855441,34.136650
B0M6VCJNWM,中堡子社区,120302,商务住宅;住宅区;住宅小区,昆明路辅路与唐宝巷交叉口西40米,108.867325,34.252690,108.860825,34.246690
B001D0WPFP,中大国际C座,120201,商务住宅;楼宇;商务写字楼,西安南大街30号中大国际,108.946389,34.253703,108.939889,34.247703
B0LKTCWPMW,中大国际E座,120201,商务住宅;楼宇;商务写字楼,高新一路南段与科技二路交叉口西南180米,108.896475,34.222975,108.889975,34.216975
B0FFF64ZF2,中大国际The City,120000,商务住宅;商务住宅相关;商务住宅相关,科技三路与高新路交汇处(甘家寨地铁站B口步行120米),108.897570,34.222109,108.891070,34.216109
B0KU9SNKY8,中大国际九号,120302,商务住宅;住宅区;住宅小区,高新一路南段与科技三路交叉口东北160米,108.896755,34.222386,108.890255,34.216386
B0HDRSTULE,中天新希望·未来印,120302,商务住宅;住宅区;住宅小区,郭杜西街64号,108.842445,34.158497,108.835945,34.152497
B0M6XMNYIX,中央创新区,120100,商务住宅;产业园区;产业园区,纬二十二路与星桥路交叉口西180米,108.838625,34.157025,108.832125,34.151025
B0FFF6501P,中建·国熙台,120302,商务住宅;住宅区;住宅小区,团结南路200号,108.879958,34.241538,108.873458,34.235538
B0JUR7C263,中建·轨交·山海境,120302,商务住宅;住宅区;住宅小区,科技西路与云水四路交汇处向南200米路东,108.831045,34.235967,108.824545,34.229967
B0KG556WPY,中建嘉和中心(建设中),120201,商务住宅;楼宇;商务写字楼,成业大道与星虹一路交叉口南80米,108.827529,34.143669,108.821029,34.137669
B0FFIOW5U3,中建国熙台高新馨乐庭公寓,120302|100000,商务住宅;住宅区;住宅小区|住宿服务;住宿服务相关;住宿服务相关,德兴巷与团结南路交叉口西40米,108.881315,34.242711,108.874815,34.236711
B0FFJRS22I,中建大厦,120201,商务住宅;楼宇;商务写字楼,德兴巷与团结南路交叉口西南60米,108.881141,34.242431,108.874641,34.236431
B0JGKLS69Q,中建悦庐,120302,商务住宅;住宅区;住宅小区,纬二十六路,108.837252,34.155482,108.830752,34.149482
B0LAKXMZOO,中建新疆建工臻境小区项目部,120300,商务住宅;住宅区;住宅区,和平工业园六号路与文创路交叉口东北40米,108.821671,34.248752,108.815171,34.242752
B001D0X53T,中建群贤汇,120302,商务住宅;住宅区;住宅小区,团结南路中段3号,108.883312,34.244203,108.876812,34.238203
B0LD6HADCI,中建西北院延长石油昆明路项目部,170200|120000,公司企业;公司;公司|商务住宅;商务住宅相关;商务住宅相关,睦家路与育苗路交叉口北200米,108.858540,34.250249,108.852040,34.244249
B001D07AMM,中心大厦,120201,商务住宅;楼宇;商务写字楼,丈八东路8号(省体育馆地铁站C口步行240米),108.891047,34.200110,108.884547,34.194110
B0M6DX80H3,中海CID项目,120201,商务住宅;楼宇;商务写字楼,经十六路与成业大道交叉口西南80米,108.839625,34.138175,108.833125,34.132175
B0FFLLBZKZ,中海·城屿墅,120302,商务住宅;住宅区;住宅小区,中海昆明路九号底商20105正北方向110米,108.820563,34.257380,108.814063,34.251380
B0FFHX7LX4,中海·昆明路九号,120302,商务住宅;住宅区;住宅小区,沣东南路与文创路交汇处西北角,108.820335,34.254507,108.813835,34.248507
B0KURHSJ7A,中海·锦业元晟(建设中),120302,商务住宅;住宅区;住宅小区,"西沣二路以南,沈家桥二路以东",108.893834,34.180353,108.887334,34.174353
B0L1BZZ0WI,中海·锦业拾光,120000,商务住宅;商务住宅相关;商务住宅相关,沈家桥一路与西沣二路交叉口西南160米,108.896388,34.179463,108.889888,34.173463
B0KKPZC1U8,中海·锦业拾光(建设中),120300,商务住宅;住宅区;住宅区,沈家桥一路与西沣三路交叉口西北200米,108.896481,34.180214,108.889981,34.174214
B0FFJN8YI4,中海·长安府,120302,商务住宅;住宅区;住宅小区,学府大街与翰林路十字东北角,108.870551,34.150598,108.864051,34.144598
B0KAKUO3UA,中海·长安府公租房,120302,商务住宅;住宅区;住宅小区,建业三路36号,108.869428,34.151836,108.862928,34.145836
B0KDJS0SB7,中海云水观园(建设中),120302,商务住宅;住宅区;住宅小区,规划路与云水三路交叉口西北140米,108.827799,34.227004,108.821299,34.221004
B001D07OOQ,中海华庭,120302,商务住宅;住宅区;住宅小区,二环南路西段228号,108.892635,34.245181,108.886135,34.239181
B0I0PCYXG6,中海天谷时代,120302,商务住宅;住宅区;住宅小区,天谷一路,108.827420,34.232999,108.820920,34.226999
B0JBZUK4XH,中海学仕里,120302,商务住宅;住宅区;住宅小区,仁村地铁站A口步行410米,108.845299,34.155650,108.838799,34.149650
B0HRM7JH0C,中海寰宇天下,120302,商务住宅;住宅区;住宅小区,达仁路688号,108.838175,34.137712,108.831675,34.131712
B0KA65LP7P,中海未来之境(建设中),120302,商务住宅;住宅区;住宅小区,经三十二路以西,108.821043,34.138028,108.814543,34.132028
B0JDAR6UU1,中海熙峰里,120302,商务住宅;住宅区;住宅小区,郭杜西街与硕士路交叉口西南220米,108.859366,34.158217,108.852866,34.152217
B001D08A54,中清大厦,120201,商务住宅;楼宇;商务写字楼,高新六路42号,108.876517,34.223226,108.870017,34.217226
B0L3AOYPHO,中熔电气产业基地2号楼,120100,商务住宅;产业园区;产业园区,西安中熔电气股份有限公司,108.843225,34.183975,108.836725,34.177975
B0J1BYN1HK,中环地产,120302,商务住宅;住宅区;住宅小区,绿地世纪城西门商铺10117号,108.869691,34.195584,108.863191,34.189584
B0JK3SGQ3S,中瑞创新创业基地,120100,商务住宅;产业园区;产业园区,科技二路68号,108.882623,34.223549,108.876123,34.217549
B0FFITLGPX,中电彩虹大厦,120201,商务住宅;楼宇;商务写字楼,科技二路与沣惠南路交叉口西南120米,108.887364,34.224592,108.880864,34.218592
B001D10Y6D,中盛大厦,120201,商务住宅;楼宇;商务写字楼,高新区锦业路69号C区6号,108.861751,34.194975,108.855251,34.188975
B0FFF9RTTW,中石化小区,120302,商务住宅;住宅区;住宅小区,汉城南路3-1号(汉城南路地铁站D口步行60米),108.872850,34.253503,108.866350,34.247503
B0FFLC2L2Z,中科德璟科创园,120100,商务住宅;产业园区;产业园区,科技三路与高新六路交叉口西180米,108.875199,34.223177,108.868699,34.217177
B0FFFEUN0Z,中联西北工程设计研究院科技办公楼,120201,商务住宅;楼宇;商务写字楼,丈八沟街道丈八四路和丈八西路西南角,108.868255,34.197649,108.861755,34.191649
B0LDDLIVQN,中航华府-6号院,120302,商务住宅;住宅区;住宅小区,大寨路与育苗路交叉口西220米,108.856797,34.244382,108.850297,34.238382
B0L13R6SQH,中航华府-9号院,120302,商务住宅;住宅区;住宅小区,创新路与百川西路交叉口西北340米,108.855140,34.241933,108.848640,34.235933
B0LD39LQLZ,中航华府北1区,120302,商务住宅;住宅区;住宅小区,阿房路与大寨路交叉口东南140米,108.855120,34.244069,108.848620,34.238069
B0LAF91B4D,中航华府北2区,120302,商务住宅;住宅区;住宅小区,大寨路与育苗路交叉口西220米,108.856758,34.244223,108.850258,34.238223
B0LA1U6OXW,中航华府南1区,120302,商务住宅;住宅区;住宅小区,阿房路与大寨路交叉口南240米,108.855054,34.242991,108.848554,34.236991
B0LAF9Y453,中航华府南2区,120302,商务住宅;住宅区;住宅小区,创新路与百川西路交叉口西北260米,108.856560,34.242386,108.850060,34.236386
B0FFFP9OVK,中航华府小区,120302,商务住宅;住宅区;住宅小区,大寨路136号,108.855833,34.243322,108.849333,34.237322
B0K3CCDKA7,中航华府小区10-12号院,120302,商务住宅;住宅区;住宅小区,创新路与百川西路交叉口西北260米,108.856519,34.242321,108.850019,34.236321
B001D15M3W,中航富士达科技股份有限公司射频连接器产业基地,120100,商务住宅;产业园区;产业园区,锦业路71号(丈八六路地铁站D口步行220米),108.857436,34.194972,108.850936,34.188972
B0L1Z7OBD0,中航富士达科技股份有限公司射频连接器产业基地2号楼,120100,商务住宅;产业园区;产业园区,锦业路71号中航富士达科技股份有限公司射频连接器产业基地,108.857425,34.194975,108.850925,34.188975
B0LR0OPT7J,中航富士达科技股份有限公司射频连接器产业基地3栋,120100,商务住宅;产业园区;产业园区,锦业路71号中航富士达科技股份有限公司射频连接器产业基地,108.857725,34.195525,108.851225,34.189525
